event_time,coef,std_err,ci_low,ci_high,p_value
-3,-1816.0000000000014,,,,
-2,-983.9999999999986,,,,
-1,0.0,0.0,0.0,0.0,
0,1172.9999999999989,,,,
1,-72.99999999999818,,,,
2,1822.000000000001,,,,
3,1159.0,,,,
