violation_status,n,state,source_name,year,month
HEARING HELD-GUILTY REDUCTION,120629,New York,NYC Open Parking and Camera Violations,2020,1
HEARING HELD-GUILTY,104704,New York,NYC Open Parking and Camera Violations,2020,1
HEARING HELD-NOT GUILTY,86204,New York,NYC Open Parking and Camera Violations,2020,1
APPEAL AFFIRMED,3302,New York,NYC Open Parking and Camera Violations,2020,1
HEARING ADJOURNMENT,2424,New York,NYC Open Parking and Camera Violations,2020,1
HEARING PENDING,1662,New York,NYC Open Parking and Camera Violations,2020,1
APPEAL REVERSED,497,New York,NYC Open Parking and Camera Violations,2020,1
HEARING HELD-REINSTATEMENT,90,New York,NYC Open Parking and Camera Violations,2020,1
APPEAL ABANDONED,86,New York,NYC Open Parking and Camera Violations,2020,1
